Epi_date_v3,Year,Cases,7_Day_Average,Cumulative_Cases,AsOf
07/05/2023,2023,3.0,3.5714285373687744,30669.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/06/2023,2023,6.0,3.7142856121063232,30675.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/07/2023,2023,7.0,4.285714149475098,30682.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/08/2023,2023,5.0,4.714285850524902,30687.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/09/2023,2023,4.0,4.5714287757873535,30691.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/10/2023,2023,7.0,5.0,30698.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/11/2023,2023,5.0,5.285714149475098,30703.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/12/2023,2023,4.0,5.4285712242126465,30707.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/13/2023,2023,3.0,5.0,30710.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/14/2023,2023,6.0,4.857142925262451,30716.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/15/2023,2023,6.0,5.0,30722.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/16/2023,2023,2.0,4.714285850524902,30724.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/17/2023,2023,2.0,4.0,30726.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/18/2023,2023,4.0,3.857142925262451,30730.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/19/2023,2023,9.0,4.5714287757873535,30739.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/20/2023,2023,2.0,4.4285712242126465,30741.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/21/2023,2023,0.0,3.5714285373687744,30741.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/22/2023,2023,2.0,3.0,30743.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/23/2023,2023,1.0,2.857142925262451,30744.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/24/2023,2023,5.0,3.2857143878936768,30749.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/25/2023,2023,6.0,3.5714285373687744,30755.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/26/2023,2023,4.0,2.857142925262451,30759.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/27/2023,2023,4.0,3.142857074737549,30763.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/28/2023,2023,2.0,3.4285714626312256,30765.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/29/2023,2023,1.0,3.2857143878936768,30766.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/30/2023,2023,2.0,3.4285714626312256,30768.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
07/31/2023,2023,6.0,3.5714285373687744,30774.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/01/2023,2023,5.0,3.4285714626312256,30779.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/02/2023,2023,6.0,3.7142856121063232,30785.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/03/2023,2023,3.0,3.5714285373687744,30788.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/04/2023,2023,5.0,4.0,30793.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/05/2023,2023,2.0,4.142857074737549,30795.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/06/2023,2023,2.0,4.142857074737549,30797.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/07/2023,2023,4.0,3.857142925262451,30801.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/08/2023,2023,5.0,3.857142925262451,30806.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/09/2023,2023,5.0,3.7142856121063232,30811.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/10/2023,2023,2.0,3.5714285373687744,30813.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/11/2023,2023,3.0,3.2857143878936768,30816.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/12/2023,2023,3.0,3.4285714626312256,30819.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/13/2023,2023,4.0,3.7142856121063232,30823.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/14/2023,2023,3.0,3.5714285373687744,30826.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/15/2023,2023,5.0,3.5714285373687744,30831.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/16/2023,2023,6.0,3.7142856121063232,30837.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/17/2023,2023,1.0,3.5714285373687744,30838.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/18/2023,2023,3.0,3.5714285373687744,30841.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/19/2023,2023,1.0,3.2857143878936768,30842.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/20/2023,2023,0.0,2.7142856121063232,30842.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/21/2023,2023,4.0,2.857142925262451,30846.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/22/2023,2023,3.0,2.5714285373687744,30849.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/23/2023,2023,6.0,2.5714285373687744,30855.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/24/2023,2023,5.0,3.142857074737549,30860.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/25/2023,2023,3.0,3.142857074737549,30863.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/26/2023,2023,0.0,3.0,30863.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/27/2023,2023,3.0,3.4285714626312256,30866.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/28/2023,2023,2.0,3.142857074737549,30868.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/29/2023,2023,4.0,3.2857143878936768,30872.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/30/2023,2023,2.0,2.7142856121063232,30874.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
08/31/2023,2023,1.0,2.142857074737549,30875.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/01/2023,2023,2.0,2.0,30877.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/02/2023,2023,1.0,2.142857074737549,30878.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/03/2023,2023,2.0,2.0,30880.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/04/2023,2023,4.0,2.2857143878936768,30884.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/05/2023,2023,5.0,2.4285714626312256,30889.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/06/2023,2023,4.0,2.7142856121063232,30893.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/07/2023,2023,0.0,2.5714285373687744,30893.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/08/2023,2023,4.0,2.857142925262451,30897.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/09/2023,2023,6.0,3.5714285373687744,30903.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/10/2023,2023,8.0,4.4285712242126465,30911.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/11/2023,2023,3.0,4.285714149475098,30914.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/12/2023,2023,7.0,4.5714287757873535,30921.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/13/2023,2023,2.0,4.285714149475098,30923.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/14/2023,2023,4.0,4.857142925262451,30927.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/15/2023,2023,9.0,5.5714287757873535,30936.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/16/2023,2023,3.0,5.142857074737549,30939.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/17/2023,2023,3.0,4.4285712242126465,30942.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/18/2023,2023,8.0,5.142857074737549,30950.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/19/2023,2023,5.0,4.857142925262451,30955.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/20/2023,2023,5.0,5.285714149475098,30960.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/21/2023,2023,6.0,5.5714287757873535,30966.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/22/2023,2023,7.0,5.285714149475098,30973.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/23/2023,2023,5.0,5.5714287757873535,30978.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/24/2023,2023,3.0,5.5714287757873535,30981.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/25/2023,2023,6.0,5.285714149475098,30987.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/26/2023,2023,6.0,5.4285712242126465,30993.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/27/2023,2023,2.0,5.0,30995.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/28/2023,2023,8.0,5.285714149475098,31003.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/29/2023,2023,4.0,4.857142925262451,31007.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
09/30/2023,2023,5.0,4.857142925262451,31012.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/01/2023,2023,4.0,5.0,31016.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/02/2023,2023,8.0,5.285714149475098,31024.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/03/2023,2023,6.0,5.285714149475098,31030.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/04/2023,2023,5.0,5.714285850524902,31035.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/05/2023,2023,15.0,6.714285850524902,31050.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/06/2023,2023,6.0,7.0,31056.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/07/2023,2023,9.0,7.5714287757873535,31065.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/08/2023,2023,8.0,8.142857551574707,31073.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/09/2023,2023,6.0,7.857142925262451,31079.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/10/2023,2023,7.0,8.0,31086.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/11/2023,2023,7.0,8.285714149475098,31093.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/12/2023,2023,11.0,7.714285850524902,31104.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/13/2023,2023,18.0,9.428571701049805,31122.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/14/2023,2023,7.0,9.142857551574707,31129.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/15/2023,2023,8.0,9.142857551574707,31137.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/16/2023,2023,11.0,9.857142448425293,31148.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/17/2023,2023,9.0,10.142857551574707,31157.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/18/2023,2023,2.0,9.428571701049805,31159.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/19/2023,2023,10.0,9.285714149475098,31169.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/20/2023,2023,13.0,8.571428298950195,31182.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/21/2023,2023,12.0,9.285714149475098,31194.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/22/2023,2023,4.0,8.714285850524902,31198.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/23/2023,2023,9.0,8.428571701049805,31207.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/24/2023,2023,10.0,8.571428298950195,31217.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/25/2023,2023,9.0,9.571428298950195,31226.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/26/2023,2023,13.0,10.0,31239.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/27/2023,2023,11.0,9.714285850524902,31250.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/28/2023,2023,5.0,8.714285850524902,31255.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/29/2023,2023,8.0,9.285714149475098,31263.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/30/2023,2023,9.0,9.285714149475098,31272.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/31/2023,2023,6.0,8.714285850524902,31278.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/01/2023,2023,8.0,8.571428298950195,31286.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/02/2023,2023,5.0,7.4285712242126465,31291.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/03/2023,2023,11.0,7.4285712242126465,31302.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/04/2023,2023,11.0,8.285714149475098,31313.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/05/2023,2023,4.0,7.714285850524902,31317.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/06/2023,2023,15.0,8.571428298950195,31332.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/07/2023,2023,11.0,9.285714149475098,31343.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/08/2023,2023,11.0,9.714285850524902,31354.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/09/2023,2023,15.0,11.142857551574707,31369.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/10/2023,2023,8.0,10.714285850524902,31377.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/11/2023,2023,9.0,10.428571701049805,31386.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/12/2023,2023,11.0,11.428571701049805,31397.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/13/2023,2023,11.0,10.857142448425293,31408.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/14/2023,2023,12.0,11.0,31420.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/15/2023,2023,11.0,11.0,31431.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/16/2023,2023,11.0,10.428571701049805,31442.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/17/2023,2023,8.0,10.428571701049805,31450.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/18/2023,2023,8.0,10.285714149475098,31458.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/19/2023,2023,7.0,9.714285850524902,31465.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/20/2023,2023,9.0,9.428571701049805,31474.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/21/2023,2023,12.0,9.428571701049805,31486.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/22/2023,2023,13.0,9.714285850524902,31499.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/23/2023,2023,6.0,9.0,31505.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/24/2023,2023,6.0,8.714285850524902,31511.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/25/2023,2023,6.0,8.428571701049805,31517.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/26/2023,2023,6.0,8.285714149475098,31523.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/27/2023,2023,15.0,9.142857551574707,31538.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/28/2023,2023,15.0,9.571428298950195,31553.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/29/2023,2023,8.0,8.857142448425293,31561.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/30/2023,2023,6.0,8.857142448425293,31567.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/01/2023,2023,8.0,9.142857551574707,31575.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/02/2023,2023,6.0,9.142857551574707,31581.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/03/2023,2023,10.0,9.714285850524902,31591.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/04/2023,2023,7.0,8.571428298950195,31598.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/05/2023,2023,8.0,7.5714287757873535,31606.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/06/2023,2023,9.0,7.714285850524902,31615.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/07/2023,2023,15.0,9.0,31630.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/08/2023,2023,10.0,9.285714149475098,31640.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/09/2023,2023,11.0,10.0,31651.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/10/2023,2023,12.0,10.285714149475098,31663.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/11/2023,2023,9.0,10.571428298950195,31672.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/12/2023,2023,5.0,10.142857551574707,31677.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/13/2023,2023,6.0,9.714285850524902,31683.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/14/2023,2023,5.0,8.285714149475098,31688.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/15/2023,2023,11.0,8.428571701049805,31699.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/16/2023,2023,6.0,7.714285850524902,31705.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/17/2023,2023,7.0,7.0,31712.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/18/2023,2023,14.0,7.714285850524902,31726.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/19/2023,2023,5.0,7.714285850524902,31731.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/20/2023,2023,7.0,7.857142925262451,31738.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/21/2023,2023,10.0,8.571428298950195,31748.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/22/2023,2023,4.0,7.5714287757873535,31752.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/23/2023,2023,14.0,8.714285850524902,31766.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/24/2023,2023,7.0,8.714285850524902,31773.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/25/2023,2023,9.0,8.0,31782.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/26/2023,2023,14.0,9.285714149475098,31796.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/27/2023,2023,4.0,8.857142448425293,31800.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/28/2023,2023,7.0,8.428571701049805,31807.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/29/2023,2023,7.0,8.857142448425293,31814.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/30/2023,2023,8.0,8.0,31822.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/31/2023,2023,3.0,7.4285712242126465,31825.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/01/2024,2024,6.0,7.0,31831.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/02/2024,2024,7.0,6.0,31838.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/03/2024,2024,10.0,6.857142925262451,31848.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/04/2024,2024,5.0,6.5714287757873535,31853.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/05/2024,2024,9.0,6.857142925262451,31862.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/06/2024,2024,6.0,6.5714287757873535,31868.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/07/2024,2024,6.0,7.0,31874.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/08/2024,2024,6.0,7.0,31880.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/09/2024,2024,5.0,6.714285850524902,31885.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/10/2024,2024,14.0,7.285714149475098,31899.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/11/2024,2024,3.0,7.0,31902.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/12/2024,2024,11.0,7.285714149475098,31913.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/13/2024,2024,13.0,8.285714149475098,31926.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/14/2024,2024,6.0,8.285714149475098,31932.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/15/2024,2024,12.0,9.142857551574707,31944.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/16/2024,2024,13.0,10.285714149475098,31957.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/17/2024,2024,10.0,9.714285850524902,31967.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/18/2024,2024,9.0,10.571428298950195,31976.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/19/2024,2024,10.0,10.428571701049805,31986.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/20/2024,2024,11.0,10.142857551574707,31997.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/21/2024,2024,4.0,9.857142448425293,32001.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/22/2024,2024,11.0,9.714285850524902,32012.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/23/2024,2024,5.0,8.571428298950195,32017.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/24/2024,2024,8.0,8.285714149475098,32025.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/25/2024,2024,4.0,7.5714287757873535,32029.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/26/2024,2024,12.0,7.857142925262451,32041.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/27/2024,2024,8.0,7.4285712242126465,32049.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/28/2024,2024,5.0,7.5714287757873535,32054.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/29/2024,2024,15.0,8.142857551574707,32069.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/30/2024,2024,17.0,9.857142448425293,32086.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/31/2024,2024,14.0,10.714285850524902,32100.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/01/2024,2024,12.0,11.857142448425293,32112.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/02/2024,2024,14.0,12.142857551574707,32126.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/03/2024,2024,11.0,12.571428298950195,32137.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/04/2024,2024,7.0,12.857142448425293,32144.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/05/2024,2024,16.0,13.0,32160.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/06/2024,2024,5.0,11.285714149475098,32165.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/07/2024,2024,8.0,10.428571701049805,32173.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/08/2024,2024,7.0,9.714285850524902,32180.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/09/2024,2024,10.0,9.142857551574707,32190.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/10/2024,2024,7.0,8.571428298950195,32197.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/11/2024,2024,11.0,9.142857551574707,32208.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/12/2024,2024,9.0,8.142857551574707,32217.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/13/2024,2024,11.0,9.0,32228.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/14/2024,2024,6.0,8.714285850524902,32234.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/15/2024,2024,8.0,8.857142448425293,32242.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/16/2024,2024,9.0,8.714285850524902,32251.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/17/2024,2024,11.0,9.285714149475098,32262.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/18/2024,2024,11.0,9.285714149475098,32273.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/19/2024,2024,11.0,9.571428298950195,32284.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/20/2024,2024,9.0,9.285714149475098,32293.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/21/2024,2024,5.0,9.142857551574707,32298.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/22/2024,2024,10.0,9.428571701049805,32308.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/23/2024,2024,7.0,9.142857551574707,32315.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/24/2024,2024,6.0,8.428571701049805,32321.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/25/2024,2024,7.0,7.857142925262451,32328.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/26/2024,2024,10.0,7.714285850524902,32338.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
